coor, coor_h1, coor_h2, coor_l1, coor_l2, time begin(lst), end(lst), time begin(BT), end(BT), Length hour monra bg, mondec bg, mondistance bg, ra end, dec end, distance end, moonphase, gal num, star num, fieldN num, fieldS num, field priority
 2060   32280     7780    32280     7780     293.0411      457.2407     18.5000      29.4466      10.95    28.4116    10.5817      49.8160    35.4145  12.3698      48.9783      0.99       1     509876      276034      233842          2
 6060     280    11780      280    11780     316.8586      457.2407     20.0833      29.4421      9.36    28.4116    10.5817      54.7105    35.4145  12.3698      50.9767      0.99       1     389087      219705      169382          1
 7420    6140     8740     6140     8740     4.4825      97.2407     23.2500      29.4339      6.18    31.9134    11.4996      41.2741    35.4145  12.3698      37.7441      0.98       22     313588      129743      183845          1
10060    4280    15780     4280    15780     356.9693      457.2407     22.7500      29.4348      6.68    28.4116    10.5817      71.6833    31.9134  11.4996      69.1754      0.99       56     287273      158027      129246          1
11720   10440    13040    10440    13040     48.3609      97.2407     26.1667      29.4253      3.26    31.9134    11.4996      81.5438    35.4145  12.3698      78.0192      0.98       55     331121      194178      136943          1
13820   12540    15140    12540    15140     68.4107      97.2407     27.5000      29.4220      1.92    31.9134    11.4996      100.7759    31.9134  11.4996      100.7759      0.98       111     154605      82555      72050          1
14060    8280    19780     8280    19780     37.0801      97.2407     25.4167      29.4274      4.01    31.9134    11.4996      88.8231    35.4145  12.3698      86.4149      0.98       155     159708      71519      88189          1
15920   14640    17240    14640    17240     89.7165      97.2407     28.9167      29.4183      0.50    31.9134    11.4996      119.1498    31.9134  11.4996      119.1498      0.98       149     111318      59282      52036          1
18060   12280    23780    12280    23780     77.1798      97.2407     28.0833      29.4207      1.34    31.9134    11.4996      104.0786    31.9134  11.4996      104.0786      0.98       237     134247      55375      78872          1
22060   16280    27780    16280    27780     293.0411      323.1269     18.5000      20.5057      2.01    28.4116    10.5817      108.8108    28.4116  10.5817      108.8108      0.99       147     149040      61114      87926          1
24420   23140    25740    23140    25740     293.0411      313.0910     18.5000      19.8367      1.34    28.4116    10.5817      133.5014    28.4116  10.5817      133.5014      0.99       46     164924      89439      75485          1
26060   20280    31780    20280    31780     293.0411      363.2377     18.5000      23.1798      4.68    28.4116    10.5817      98.4146    31.9134  11.4996      98.8963      0.99       34     230604      111607      118997          1
26620   25240    27940    25240    27940     293.0411      335.6526     18.5000      21.3408      2.84    28.4116    10.5817      115.6136    28.4116  10.5817      115.6136      0.99       16     352252      202088      150164          1
30060   24280    35780    24280    35780     293.0411      403.3374     18.5000      25.8531      7.35    28.4116    10.5817      80.0576    31.9134  11.4996      81.0083      0.99       3     525736      363965      161771          2
32920   31640    34240    31640    34240     293.0411      398.3249     18.5000      25.5189      7.02    28.4116    10.5817      57.8015    31.9134  11.4996      60.8254      0.99       24     374833      130445      244388          1
34060   28280     3780    28280     3780     293.0411      443.4481     18.5000      28.5271      10.03    28.4116    10.5817      60.9693    35.4145  12.3698      62.4353      0.99       0     639611      424158      215453          2
35120   33840      440    33840      440     293.0411      419.6417     18.5000      26.9400      8.44    28.4116    10.5817      37.2024    31.9134  11.4996      40.1769      0.99       83     225145      79341      145804          1
