coor, coor_h1, coor_h2, coor_l1, coor_l2, time begin(lst), end(lst), time begin(BT), end(BT), Length hour monra bg, mondec bg, mondistance bg, ra end, dec end, distance end, moonphase, gal num, star num, fieldN num, fieldS num, field priority
 1020   35740     2340    35740     2340     300.8180      438.6993     20.0000      29.1921      9.19    183.1619    -2.8751      161.6206    188.9951  -4.7828      164.7513      0.00       74     189937      67713      122224          1
 2060   32280     7780    32280     7780     284.5247      438.6993     18.9167      29.1950      10.28    183.1619    -2.8751      121.4263    188.9951  -4.7828      124.1460      0.00       1     509876      276034      233842          2
 3120    1840     4440     1840     4440     322.1237      438.6993     21.4167      29.1884      7.77    183.1619    -2.8751      147.8925    186.0705  -3.8324      150.8201      0.00       137     181615      64876      116739          1
 5320    4040     6640     4040     6640     343.4295      438.6993     22.8333      29.1847      6.35    183.1619    -2.8751      128.4951    186.0705  -3.8324      131.5397      0.00       12     188124      66214      121910          1
 6060     280    11780      280    11780     317.1113      438.6993     21.0833      29.1892      8.11    183.1619    -2.8751      108.4573    186.0705  -3.8324      110.5861      0.00       1     389087      219705      169382          1
 7420    6140     8740     6140     8740     4.7462      78.6994     24.2500      29.1802      4.93    186.0705    -3.8324      112.0340    188.9951  -4.7828      115.0996      0.00       22     313588      129743      183845          1
10060    4280    15780     4280    15780     357.2220      438.6993     23.7500      29.1818      5.43    186.0705    -3.8324      91.3578    188.9951  -4.7828      93.6389      0.00       56     287273      158027      129246          1
11720   10440    13040    10440    13040     47.3577      78.6994     27.0833      29.1728      2.09    186.0705    -3.8324      71.8162    186.0705  -3.8324      71.8162      0.00       55     331121      194178      136943          1
13820   12540    15140    12540    15140     68.6634      78.6994     28.5000      29.1691      0.67    186.0705    -3.8324      52.8680    186.0705  -3.8324      52.8680      0.00       111     154605      82555      72050          1
14060    8280    19780     8280    19780     36.0769      78.6994     26.3333      29.1748      2.84    186.0705    -3.8324      73.2481    186.0705  -3.8324      73.2481      0.00       155     159708      71519      88189          1
18060   12280    23780    12280    23780     76.1876      78.6994     29.0000      29.1674      0.17    188.9951    -4.7828      65.1702    188.9951  -4.7828      65.1702      0.01       237     134247      55375      78872          1
22060   16280    27780    16280    27780     284.5247      323.3796     18.9167      21.5070      2.59    183.1619    -2.8751      69.1316    183.1619  -2.8751      69.1316      0.00       147     149040      61114      87926          1
22320   21040    23640    21040    23640     284.5247      292.0489     18.9167      19.4183      0.50    183.1619    -2.8751      45.2926    183.1619  -2.8751      45.2926      0.00       107     117885      63150      54735          1
24420   23140    25740    23140    25740     284.5247      313.3547     18.9167      20.8387      1.92    183.1619    -2.8751      63.8859    183.1619  -2.8751      63.8859      0.00       46     164924      89439      75485          1
26060   20280    31780    20280    31780     284.5247      363.4904     18.9167      24.1810      5.26    183.1619    -2.8751      85.9706    186.0705  -3.8324      85.3990      0.00       34     230604      111607      118997          1
26620   25240    27940    25240    27940     284.5247      334.6604     18.9167      22.2590      3.34    183.1619    -2.8751      84.2694    186.0705  -3.8324      81.8892      0.00       16     352252      202088      150164          1
30060   24280    35780    24280    35780     284.5247      403.6011     18.9167      26.8551      7.94    183.1619    -2.8751      105.5983    186.0705  -3.8324      105.0841      0.00       3     525736      363965      161771          2
32920   31640    34240    31640    34240     284.5247      398.5886     18.9167      26.5209      7.60    183.1619    -2.8751      142.5354    186.0705  -3.8324      140.4401      0.00       24     374833      130445      244388          1
34060   28280     3780    28280     3780     284.5247      438.6993     18.9167      29.1950      10.28    183.1619    -2.8751      120.1695    188.9951  -4.7828      120.5317      0.00       0     639611      424158      215453          2
35120   33840      440    33840      440     284.5247      419.8943     18.9167      27.9413      9.02    183.1619    -2.8751      159.1639    188.9951  -4.7828      156.7993      0.00       83     225145      79341      145804          1
