coor, coor_h1, coor_h2, coor_l1, coor_l2, time begin(lst), end(lst), time begin(BT), end(BT), Length hour monra bg, mondec bg, mondistance bg, ra end, dec end, distance end, moonphase, gal num, star num, fieldN num, fieldS num, field priority
 1020   35740     2340    35740     2340     301.4427      429.2881     20.5000      29.0230      8.52    100.9375    17.8680      84.8188    104.0780  17.5718      87.7334      0.36       74     189937      67713      122224          1
 2060   32280     7780    32280     7780     281.3818      429.2881     19.1667      29.0271      9.86    100.9375    17.8680      70.0820    107.1963  17.2277      73.7487      0.36       1     509876      276034      233842          2
 3120    1840     4440     1840     4440     321.4926      429.2881     21.8333      29.0197      7.19    100.9375    17.8680      65.6853    104.0780  17.5718      68.6533      0.36       137     181615      64876      116739          1
 5320    4040     6640     4040     6640     344.0541      429.2881     23.3333      29.0156      5.68    104.0780    17.5718      48.2346    107.1963  17.2277      51.2177      0.34       12     188124      66214      121910          1
 6060     280    11780      280    11780     316.4801      429.2881     21.5000      29.0205      7.52    100.9375    17.8680      51.3023    104.0780  17.5718      52.8509      0.36       1     389087      219705      169382          1
 7420    6140     8740     6140     8740     5.3599      69.2881     24.7500      29.0119      4.26    104.0780    17.5718      28.5415    107.1963  17.2277      31.5316      0.34       22     313588      129743      183845          1
10060    4280    15780     4280    15780     356.5908      429.2881     24.1667      29.0132      4.85    104.0780    17.5718      42.5305    107.1963  17.2277      43.0887      0.34       56     287273      158027      129246          1
14060    8280    19780     8280    19780     36.7016      69.2881     26.8333      29.0058      2.17    104.0780    17.5718      49.6490    104.0780  17.5718      49.6490      0.34       155     159708      71519      88189          1
18060   12280    23780    12280    23780     281.3818      283.8935     19.1667      19.3341      0.17    100.9375    17.8680      69.1446    100.9375  17.8680      69.1446      0.36       237     134247      55375      78872          1
22060   16280    27780    16280    27780     281.3818      322.7484     19.1667      21.9244      2.76    100.9375    17.8680      88.0199    100.9375  17.8680      88.0199      0.36       147     149040      61114      87926          1
22320   21040    23640    21040    23640     281.3818      292.6626     19.1667      19.9187      0.75    100.9375    17.8680      111.7051    100.9375  17.8680      111.7051      0.36       107     117885      63150      54735          1
24420   23140    25740    23140    25740     281.3818      312.7235     19.1667      21.2561      2.09    100.9375    17.8680      127.5837    100.9375  17.8680      127.5837      0.36       46     164924      89439      75485          1
26060   20280    31780    20280    31780     281.3818      362.8592     19.1667      24.5985      5.43    100.9375    17.8680      100.2965    104.0780  17.5718      100.0054      0.36       34     230604      111607      118997          1
26620   25240    27940    25240    27940     281.3818      335.2851     19.1667      22.7602      3.59    100.9375    17.8680      139.3941    104.0780  17.5718      138.4490      0.36       16     352252      202088      150164          1
30060   24280    35780    24280    35780     281.3818      402.9699     19.1667      27.2725      8.11    100.9375    17.8680      100.6069    104.0780  17.5718      101.3574      0.36       3     525736      363965      161771          2
32920   31640    34240    31640    34240     281.3818      397.9574     19.1667      26.9384      7.77    100.9375    17.8680      119.5237    104.0780  17.5718      122.0774      0.36       24     374833      130445      244388          1
34060   28280     3780    28280     3780     281.3818      429.2881     19.1667      29.0271      9.86    100.9375    17.8680      88.7930    107.1963  17.2277      91.8465      0.36       0     639611      424158      215453          2
35120   33840      440    33840      440     281.3818      420.5190     19.1667      28.4425      9.28    100.9375    17.8680      101.5390    107.1963  17.2277      107.1526      0.36       83     225145      79341      145804          1
