coor, coor_h1, coor_h2, coor_l1, coor_l2, time begin(lst), end(lst), time begin(BT), end(BT), Length hour monra bg, mondec bg, mondistance bg, ra end, dec end, distance end, moonphase, gal num, star num, fieldN num, fieldS num, field priority
 1020   35740     2340    35740     2340     300.7699      367.2043     23.6667      28.0956      4.43    168.7722    1.8300      149.8330    171.5976  0.8682      152.4187      0.13       74     189937      67713      122224          1
 3120    1840     4440     1840     4440     322.0811      367.2043     25.0833      28.0915      3.01    168.7722    1.8300      133.1999    171.5976  0.8682      136.1240      0.13       137     181615      64876      116739          1
 5320    4040     6640     4040     6640     343.3869      367.2043     26.5000      28.0878      1.59    168.7722    1.8300      113.4184    168.7722  1.8300      113.4184      0.13       12     188124      66214      121910          1
 7420    6140     8740     6140     8740     4.6981      7.2043     27.9167      28.0837      0.17    168.7722    1.8300      93.8540    168.7722  1.8300      93.8540      0.13       22     313588      129743      183845          2
10060    4280    15780     4280    15780     357.1739      367.2043     27.4167      28.0854      0.67    168.7722    1.8300      77.9596    168.7722  1.8300      77.9596      0.13       56     287273      158027      129246          2
18060   12280    23780    12280    23780     251.8901      283.2263     20.4167      22.5057      2.09    165.9497    2.7854      58.2271    165.9497  2.7854      58.2271      0.11       237     134247      55375      78872          1
20220   18940    21540    18940    21540     251.8901      270.6896     20.4167      21.6700      1.25    165.9497    2.7854      39.1528    165.9497  2.7854      39.1528      0.11       123     103339      52680      50659          1
22060   16280    27780    16280    27780     251.8901      323.3315     20.4167      25.1794      4.76    165.9497    2.7854      70.4107    168.7722  1.8300      70.0861      0.11       147     149040      61114      87926          1
22320   21040    23640    21040    23640     251.8901      292.0008     20.4167      23.0907      2.67    165.9497    2.7854      58.1890    165.9497  2.7854      58.1890      0.11       107     117885      63150      54735          1
24420   23140    25740    23140    25740     251.8901      313.3065     20.4167      24.5111      4.09    165.9497    2.7854      77.8216    168.7722  1.8300      75.4989      0.11       46     164924      89439      75485          1
26060   20280    31780    20280    31780     251.8901      363.4422     20.4167      27.8535      7.44    165.9497    2.7854      89.6098    168.7722  1.8300      89.0290      0.11       34     230604      111607      118997          1
32920   31640    34240    31640    34240     259.4088      367.2043     20.9167      28.1030      7.19    165.9497    2.7854      151.7863    168.7722  1.8300      150.7998      0.11       24     374833      130445      244388          2
35120   33840      440    33840      440     281.9704      367.2043     22.4167      28.0989      5.68    165.9497    2.7854      156.6814    168.7722  1.8300      158.0609      0.11       83     225145      79341      145804          1
