coor, coor_h1, coor_h2, coor_l1, coor_l2, time begin(lst), end(lst), time begin(BT), end(BT), Length hour monra bg, mondec bg, mondistance bg, ra end, dec end, distance end, moonphase, gal num, star num, fieldN num, fieldS num, field priority
 1020   35740     2340    35740     2340     300.5052      369.4403     23.5833      28.1790      4.60    180.1157    -2.0341      159.6030    182.9772  -3.0002      161.6708      0.20       74     189937      67713      122224          1
 3120    1840     4440     1840     4440     321.8109      369.4403     25.0000      28.1753      3.18    180.1157    -2.0341      144.8931    182.9772  -3.0002      147.8102      0.20       137     181615      64876      116739          1
 5320    4040     6640     4040     6640     344.3725      369.4403     26.5000      28.1712      1.67    180.1157    -2.0341      125.3674    180.1157  -2.0341      125.3674      0.20       12     188124      66214      121910          1
 7420    6140     8740     6140     8740     4.4279      9.4403     27.8333      28.1675      0.33    180.1157    -2.0341      105.8317    180.1157  -2.0341      105.8317      0.20       22     313588      129743      183845          2
10060    4280    15780     4280    15780     356.9092      369.4403     27.3333      28.1687      0.84    180.1157    -2.0341      86.8450    180.1157  -2.0341      86.8450      0.20       56     287273      158027      129246          2
18060   12280    23780    12280    23780     252.8757      282.9560     20.4167      22.4220      2.01    177.2669    -1.0659      61.1031    177.2669  -1.0659      61.1031      0.18       237     134247      55375      78872          1
20220   18940    21540    18940    21540     252.8757      271.6752     20.4167      21.6700      1.25    177.2669    -1.0659      32.1151    177.2669  -1.0659      32.1151      0.18       123     103339      52680      50659          1
22060   16280    27780    16280    27780     252.8757      323.0668     20.4167      25.0961      4.68    177.2669    -1.0659      69.4461    180.1157  -2.0341      69.3480      0.18       147     149040      61114      87926          1
22320   21040    23640    21040    23640     252.8757      291.7306     20.4167      23.0070      2.59    177.2669    -1.0659      49.5013    177.2669  -1.0659      49.5013      0.18       107     117885      63150      54735          1
24420   23140    25740    23140    25740     252.8757      313.0363     20.4167      24.4274      4.01    177.2669    -1.0659      68.6068    180.1157  -2.0341      66.3444      0.18       46     164924      89439      75485          1
26060   20280    31780    20280    31780     252.8757      363.1775     20.4167      27.7701      7.35    177.2669    -1.0659      87.2989    180.1157  -2.0341      86.7310      0.18       34     230604      111607      118997          1
32920   31640    34240    31640    34240     260.3944      369.4403     20.9167      28.1864      7.27    177.2669    -1.0659      146.4967    180.1157  -2.0341      144.6990      0.18       24     374833      130445      244388          2
35120   33840      440    33840      440     281.7057      369.4403     22.3333      28.1823      5.85    177.2669    -1.0659      160.0982    180.1157  -2.0341      159.9476      0.18       83     225145      79341      145804          1
