coor, coor_h1, coor_h2, coor_l1, coor_l2, time begin(lst), end(lst), time begin(BT), end(BT), Length hour monra bg, mondec bg, mondistance bg, ra end, dec end, distance end, moonphase, gal num, star num, fieldN num, fieldS num, field priority
 1020   35740     2340    35740     2340     300.6977      392.2000     22.4167      28.5168      6.10    65.8227    17.8453      52.6061    69.0990  18.1367      55.5926      0.40       74     189937      67713      122224          1
 3120    1840     4440     1840     4440     322.0089      392.2000     23.8333      28.5127      4.68    69.0990    18.1367      35.9810    72.3660  18.3713      39.0047      0.38       137     181615      64876      116739          1
10060    4280    15780     4280    15780     357.1017      392.2000     26.1667      28.5065      2.34    69.0990    18.1367      47.3675    69.0990  18.1367      47.3675      0.38       56     287273      158027      129246          2
18060   12280    23780    12280    23780     264.3491      283.1486     20.0000      21.2533      1.25    65.8227    17.8453      85.9593    65.8227  17.8453      85.9593      0.40       237     134247      55375      78872          1
20220   18940    21540    18940    21540     264.3491      270.6174     20.0000      20.4179      0.42    65.8227    17.8453      122.7207    65.8227  17.8453      122.7207      0.40       123     103339      52680      50659          1
22060   16280    27780    16280    27780     264.3491      323.2593     20.0000      23.9273      3.93    65.8227    17.8453      99.3826    69.0990  18.1367      98.3722      0.40       147     149040      61114      87926          1
22320   21040    23640    21040    23640     264.3491      291.9231     20.0000      21.8383      1.84    65.8227    17.8453      136.0248    65.8227  17.8453      136.0248      0.40       107     117885      63150      54735          1
24420   23140    25740    23140    25740     264.3491      313.2343     20.0000      23.2590      3.26    65.8227    17.8453      142.1124    69.0990  18.1367      141.5366      0.40       46     164924      89439      75485          1
26060   20280    31780    20280    31780     264.3491      363.3700     20.0000      26.6014      6.60    65.8227    17.8453      101.3064    69.0990  18.1367      101.3618      0.40       34     230604      111607      118997          1
32920   31640    34240    31640    34240     264.3491      392.2000     20.0000      28.5234      8.52    65.8227    17.8453      90.0831    69.0990  18.1367      92.8730      0.40       24     374833      130445      244388          2
35120   33840      440    33840      440     281.8982      392.2000     21.1667      28.5201      7.35    65.8227    17.8453      70.1845    69.0990  18.1367      73.1048      0.40       83     225145      79341      145804          1
