coor, coor_h1, coor_h2, coor_l1, coor_l2, time begin(lst), end(lst), time begin(BT), end(BT), Length hour monra bg, mondec bg, mondistance bg, ra end, dec end, distance end, moonphase, gal num, star num, fieldN num, fieldS num, field priority
 1020   35740     2340    35740     2340     300.6856      374.6388     23.3333      28.2635      4.93    229.1597    -15.6067      142.5400    232.5553  -16.1938      139.4750      0.58       74     189937      67713      122224          1
 3120    1840     4440     1840     4440     321.9969      374.6388     24.7500      28.2595      3.51    229.1597    -15.6067      162.1725    232.5553  -16.1938      159.1770      0.58       137     181615      64876      116739          1
 5320    4040     6640     4040     6640     343.3026      374.6388     26.1667      28.2557      2.09    229.1597    -15.6067      174.2850    229.1597  -15.6067      174.2850      0.58       12     188124      66214      121910          1
 7420    6140     8740     6140     8740     4.6139      14.6388     27.5833      28.2517      0.67    229.1597    -15.6067      155.9695    229.1597  -15.6067      155.9695      0.58       22     313588      129743      183845          2
10060    4280    15780     4280    15780     357.0897      374.6388     27.0833      28.2533      1.17    229.1597    -15.6067      122.4857    229.1597  -15.6067      122.4857      0.58       56     287273      158027      129246          2
18060   12280    23780    12280    23780     255.5625      283.1365     20.3333      22.1716      1.84    225.8111    -14.9731      83.5158    225.8111  -14.9731      83.5158      0.55       237     134247      55375      78872          1
20220   18940    21540    18940    21540     255.5625      270.6054     20.3333      21.3362      1.00    225.8111    -14.9731      42.0849    225.8111  -14.9731      42.0849      0.55       123     103339      52680      50659          1
22060   16280    27780    16280    27780     255.5625      323.2473     20.3333      24.8457      4.51    225.8111    -14.9731      75.1203    229.1597  -15.6067      75.9696      0.55       147     149040      61114      87926          1
22320   21040    23640    21040    23640     255.5625      291.9111     20.3333      22.7566      2.42    225.8111    -14.9731      35.0821    225.8111  -14.9731      35.0821      0.55       107     117885      63150      54735          1
24420   23140    25740    23140    25740     255.5625      313.2223     20.3333      24.1773      3.84    225.8111    -14.9731      39.2800    229.1597  -15.6067      38.4783      0.55       46     164924      89439      75485          1
26060   20280    31780    20280    31780     255.5625      363.3580     20.3333      27.5197      7.19    225.8111    -14.9731      79.8747    229.1597  -15.6067      79.6021      0.55       34     230604      111607      118997          1
32920   31640    34240    31640    34240     259.3246      374.6388     20.5833      28.2709      7.69    225.8111    -14.9731      107.1869    229.1597  -15.6067      104.2817      0.55       24     374833      130445      244388          2
35120   33840      440    33840      440     281.8861      374.6388     22.0833      28.2668      6.18    225.8111    -14.9731      127.6981    229.1597  -15.6067      124.7137      0.55       83     225145      79341      145804          1
