coor, coor_h1, coor_h2, coor_l1, coor_l2, time begin(lst), end(lst), time begin(BT), end(BT), Length hour monra bg, mondec bg, mondistance bg, ra end, dec end, distance end, moonphase, gal num, star num, fieldN num, fieldS num, field priority
 3120    1840     4440     1840     4440     322.0932      386.0159     24.1667      28.4282      4.26    2.1469    2.6482      33.0744    5.5939  3.7992      29.5865      0.87       137     181615      64876      116739          1
 5320    4040     6640     4040     6640     343.3989      386.0159     25.5833      28.4245      2.84    2.1469    2.6482      52.5256    2.1469  2.6482      52.5256      0.87       12     188124      66214      121910          1
 7420    6140     8740     6140     8740     4.7101      26.0159     27.0000      28.4204      1.42    2.1469    2.6482      72.0516    2.1469  2.6482      72.0516      0.87       22     313588      129743      183845          2
10060    4280    15780     4280    15780     357.1859      386.0159     26.5000      28.4220      1.92    2.1469    2.6482      91.6177    2.1469  2.6482      91.6177      0.87       56     287273      158027      129246          2
18060   12280    23780    12280    23780     260.6767      283.2383     20.0833      21.5874      1.50    358.6812    1.4790      118.5123    358.6812  1.4790      118.5123      0.89       237     134247      55375      78872          1
20220   18940    21540    18940    21540     260.6767      270.7016     20.0833      20.7517      0.67    358.6812    1.4790      148.6296    358.6812  1.4790      148.6296      0.89       123     103339      52680      50659          1
22060   16280    27780    16280    27780     260.6767      323.3435     20.0833      24.2611      4.18    358.6812    1.4790      110.6737    2.1469  2.6482      110.7541      0.89       147     149040      61114      87926          1
22320   21040    23640    21040    23640     260.6767      292.0073     20.0833      22.1720      2.09    358.6812    1.4790      131.5493    358.6812  1.4790      131.5493      0.89       107     117885      63150      54735          1
24420   23140    25740    23140    25740     260.6767      313.3186     20.0833      23.5928      3.51    358.6812    1.4790      112.5461    2.1469  2.6482      115.2778      0.89       46     164924      89439      75485          1
26060   20280    31780    20280    31780     260.6767      363.4543     20.0833      26.9352      6.85    358.6812    1.4790      93.0433    2.1469  2.6482      93.7316      0.89       34     230604      111607      118997          1
32920   31640    34240    31640    34240     260.6767      386.0159     20.0833      28.4393      8.36    358.6812    1.4790      34.4160    2.1469  2.6482      36.7034      0.89       24     374833      130445      244388          2
