coor, coor_h1, coor_h2, coor_l1, coor_l2, time begin(lst), end(lst), time begin(BT), end(BT), Length hour monra bg, mondec bg, mondistance bg, ra end, dec end, distance end, moonphase, gal num, star num, fieldN num, fieldS num, field priority
 1020   35740     2340    35740     2340     301.0641      402.5914     21.9167      28.6851      6.77    163.2304    3.7869      144.5439    166.0660  2.8451      147.2307      0.01       74     189937      67713      122224          1
 2060   32280     7780    32280     7780     277.2467      402.5914     20.3333      28.6896      8.36    163.2304    3.7869      110.0264    166.0660  2.8451      111.7985      0.01       1     509876      276034      233842          2
 3120    1840     4440     1840     4440     322.3699      402.5914     23.3333      28.6814      5.35    166.0660    2.8451      130.3482    168.9021  1.8948      133.2798      0.01       137     181615      64876      116739          1
 5320    4040     6640     4040     6640     343.6811      402.5914     24.7500      28.6774      3.93    166.0660    2.8451      110.5321    168.9021  1.8948      113.5130      0.01       12     188124      66214      121910          1
 6060     280    11780      280    11780     316.1016      402.5914     22.9167      28.6827      5.77    163.2304    3.7869      93.2668    166.0660  2.8451      95.4637      0.01       1     389087      219705      169382          1
 7420    6140     8740     6140     8740     4.9869      42.5914     26.1667      28.6736      2.51    166.0660    2.8451      90.9659    166.0660  2.8451      90.9659      0.01       22     313588      129743      183845          1
10060    4280    15780     4280    15780     356.2123      402.5914     25.5833      28.6753      3.09    166.0660    2.8451      75.7840    168.9021  1.8948      77.9645      0.01       56     287273      158027      129246          1
14060    8280    19780     8280    19780     36.3230      42.5914     28.2500      28.6679      0.42    166.0660    2.8451      60.5557    166.0660  2.8451      60.5557      0.01       155     159708      71519      88189          1
18060   12280    23780    12280    23780     268.4721      283.5150     19.7500      20.7529      1.00    163.2304    3.7869      57.6636    163.2304  3.7869      57.6636      0.01       237     134247      55375      78872          1
20220   18940    21540    18940    21540     268.4721      270.9784     19.7500      19.9171      0.17    163.2304    3.7869      41.0933    163.2304  3.7869      41.0933      0.01       123     103339      52680      50659          1
22060   16280    27780    16280    27780     268.4721      323.6258     19.7500      23.4269      3.68    163.2304    3.7869      70.6946    166.0660  2.8451      70.3069      0.01       147     149040      61114      87926          1
22320   21040    23640    21040    23640     268.4721      292.2896     19.7500      21.3378      1.59    163.2304    3.7869      60.3519    163.2304  3.7869      60.3519      0.01       107     117885      63150      54735          1
24420   23140    25740    23140    25740     268.4721      313.5953     19.7500      22.7582      3.01    163.2304    3.7869      80.0382    166.0660  2.8451      77.6920      0.01       46     164924      89439      75485          1
26060   20280    31780    20280    31780     268.4721      363.7365     19.7500      26.1010      6.35    163.2304    3.7869      90.0924    166.0660  2.8451      89.5001      0.01       34     230604      111607      118997          1
26620   25240    27940    25240    27940     268.4721      334.9066     19.7500      24.1790      4.43    163.2304    3.7869      100.6412    166.0660  2.8451      98.3334      0.01       16     352252      202088      150164          1
30060   24280    35780    24280    35780     268.4721      402.5914     19.7500      28.6913      8.94    163.2304    3.7869      107.8370    166.0660  2.8451      107.6680      0.01       3     525736      363965      161771          2
32920   31640    34240    31640    34240     268.4721      397.5789     19.7500      28.3571      8.61    163.2304    3.7869      152.4095    166.0660  2.8451      151.6703      0.01       24     374833      130445      244388          1
34060   28280     3780    28280     3780     268.4721      402.5914     19.7500      28.6913      8.94    163.2304    3.7869      116.1625    166.0660  2.8451      116.9750      0.01       0     639611      424158      215453          2
35120   33840      440    33840      440     282.2592      402.5914     20.6667      28.6888      8.02    163.2304    3.7869      155.0185    166.0660  2.8451      156.6470      0.01       83     225145      79341      145804          1
