coor, coor_h1, coor_h2, coor_l1, coor_l2, time begin(lst), end(lst), time begin(BT), end(BT), Length hour monra bg, mondec bg, mondistance bg, ra end, dec end, distance end, moonphase, gal num, star num, fieldN num, fieldS num, field priority
 1020   35740     2340    35740     2340     300.9865      426.3311     20.6667      29.0230      8.36    61.6910    17.2160      48.8793    65.0542  17.5870      51.9433      0.66       74     189937      67713      122224          1
 2060   32280     7780    32280     7780     279.6807      426.3311     19.2500      29.0267      9.78    61.6910    17.2160      52.1958    68.4038  17.8987      54.4064      0.66       1     509876      276034      233842          2
 3120    1840     4440     1840     4440     322.2922      426.3311     22.0833      29.0193      6.94    61.6910    17.2160      29.1795    65.0542  17.5870      32.2749      0.66       137     181615      64876      116739          1
 6060     280    11780      280    11780     317.2797      426.3311     21.7500      29.0201      7.27    61.6910    17.2160      42.8015    65.0542  17.5870      42.5702      0.66       1     389087      219705      169382          1
10060    4280    15780     4280    15780     356.1346      426.3311     24.3333      29.0131      4.68    65.0542    17.5870      49.2800    68.4038  17.8987      47.8226      0.64       56     287273      158027      129246          1
11720   10440    13040    10440    13040     47.5261      66.3311     27.7500      29.0037      1.25    65.0542    17.5870      49.0423    65.0542  17.5870      49.0423      0.64       55     331121      194178      136943          1
14060    8280    19780     8280    19780     36.2453      66.3311     27.0000      29.0057      2.01    65.0542    17.5870      67.3271    65.0542  17.5870      67.3271      0.64       155     159708      71519      88189          1
18060   12280    23780    12280    23780     279.6807      283.4373     19.2500      19.5004      0.25    61.6910    17.2160      88.2905    61.6910  17.2160      88.2905      0.66       237     134247      55375      78872          1
22060   16280    27780    16280    27780     279.6807      323.5480     19.2500      22.1745      2.92    61.6910    17.2160      100.8044    61.6910  17.2160      100.8044      0.66       147     149040      61114      87926          1
22320   21040    23640    21040    23640     279.6807      292.2174     19.2500      20.0858      0.84    61.6910    17.2160      138.5058    61.6910  17.2160      138.5058      0.66       107     117885      63150      54735          1
24420   23140    25740    23140    25740     279.6807      313.5231     19.2500      21.5062      2.26    61.6910    17.2160      142.7150    61.6910  17.2160      142.7150      0.66       46     164924      89439      75485          1
26060   20280    31780    20280    31780     279.6807      363.6588     19.2500      24.8485      5.60    61.6910    17.2160      101.3673    65.0542  17.5870      101.4687      0.66       34     230604      111607      118997          1
26620   25240    27940    25240    27940     279.6807      334.8289     19.2500      22.9265      3.68    61.6910    17.2160      135.7892    65.0542  17.5870      137.1582      0.66       16     352252      202088      150164          1
30060   24280    35780    24280    35780     279.6807      403.7695     19.2500      27.5226      8.27    61.6910    17.2160      89.6894    65.0542  17.5870      90.6921      0.66       3     525736      363965      161771          2
32920   31640    34240    31640    34240     279.6807      397.5012     19.2500      27.1047      7.85    61.6910    17.2160      86.6126    65.0542  17.5870      89.4920      0.66       24     374833      130445      244388          1
34060   28280     3780    28280     3780     279.6807      426.3311     19.2500      29.0267      9.78    61.6910    17.2160      71.0138    68.4038  17.8987      73.7748      0.66       0     639611      424158      215453          2
35120   33840      440    33840      440     282.1925      420.0628     19.4167      28.6080      9.19    61.6910    17.2160      66.5450    68.4038  17.8987      72.5350      0.66       83     225145      79341      145804          1
