coor, coor_h1, coor_h2, coor_l1, coor_l2, time begin(lst), end(lst), time begin(BT), end(BT), Length hour monra bg, mondec bg, mondistance bg, ra end, dec end, distance end, moonphase, gal num, star num, fieldN num, fieldS num, field priority
 1020   35740     2340    35740     2340     300.5478      439.6850     19.9167      29.1925      9.28    194.8997    -6.6527      165.8310    200.8901  -8.4641      164.3785      0.01       74     189937      67713      122224          1
 2060   32280     7780    32280     7780     285.5104      439.6850     18.9167      29.1950      10.28    194.8997    -6.6527      126.5124    200.8901  -8.4641      128.4598      0.01       1     509876      276034      233842          2
 3120    1840     4440     1840     4440     321.8535      439.6850     21.3333      29.1888      7.86    194.8997    -6.6527      159.4522    197.8833  -7.5671      162.2218      0.01       137     181615      64876      116739          1
 5320    4040     6640     4040     6640     344.4151      439.6850     22.8333      29.1847      6.35    194.8997    -6.6527      140.7252    197.8833  -7.5671      143.8036      0.01       12     188124      66214      121910          1
 6060     280    11780      280    11780     316.8410      439.6850     21.0000      29.1896      8.19    194.8997    -6.6527      116.8006    197.8833  -7.5671      118.7968      0.01       1     389087      219705      169382          1
 7420    6140     8740     6140     8740     4.4760      79.6850     24.1667      29.1806      5.01    197.8833    -7.5671      124.3578    200.8901  -8.4641      127.4652      0.02       22     313588      129743      183845          1
10060    4280    15780     4280    15780     356.9518      439.6850     23.6667      29.1822      5.52    197.8833    -7.5671      100.4877    200.8901  -8.4641      102.7622      0.02       56     287273      158027      129246          1
11720   10440    13040    10440    13040     48.3433      79.6850     27.0833      29.1728      2.09    197.8833    -7.5671      84.1138    197.8833  -7.5671      84.1138      0.02       55     331121      194178      136943          1
13820   12540    15140    12540    15140     68.4042      79.6850     28.4167      29.1687      0.75    197.8833    -7.5671      65.0165    197.8833  -7.5671      65.0165      0.02       111     154605      82555      72050          1
14060    8280    19780     8280    19780     37.0625      79.6850     26.3333      29.1748      2.84    197.8833    -7.5671      81.4042    197.8833  -7.5671      81.4042      0.02       155     159708      71519      88189          1
18060   12280    23780    12280    23780     77.1733      79.6850     29.0000      29.1674      0.17    200.8901    -8.4641      70.4533    200.8901  -8.4641      70.4533      0.03       237     134247      55375      78872          1
22060   16280    27780    16280    27780     285.5104      323.1094     18.9167      21.4233      2.51    194.8997    -6.6527      69.5491    194.8997  -6.6527      69.5491      0.01       147     149040      61114      87926          1
22320   21040    23640    21040    23640     285.5104      291.7787     18.9167      19.3346      0.42    194.8997    -6.6527      38.3974    194.8997  -6.6527      38.3974      0.01       107     117885      63150      54735          1
24420   23140    25740    23140    25740     285.5104      313.0845     18.9167      20.7549      1.84    194.8997    -6.6527      55.1461    194.8997  -6.6527      55.1461      0.01       46     164924      89439      75485          1
26060   20280    31780    20280    31780     285.5104      363.2201     18.9167      24.0973      5.18    194.8997    -6.6527      83.7557    197.8833  -7.5671      83.2374      0.01       34     230604      111607      118997          1
26620   25240    27940    25240    27940     285.5104      335.6461     18.9167      22.2590      3.34    194.8997    -6.6527      74.7693    197.8833  -7.5671      72.4132      0.01       16     352252      202088      150164          1
30060   24280    35780    24280    35780     285.5104      403.3309     18.9167      26.7714      7.85    194.8997    -6.6527      103.2798    197.8833  -7.5671      102.5964      0.01       3     525736      363965      161771          2
32920   31640    34240    31640    34240     285.5104      398.3184     18.9167      26.4372      7.52    194.8997    -6.6527      133.5642    197.8833  -7.5671      131.1167      0.01       24     374833      130445      244388          1
34060   28280     3780    28280     3780     285.5104      439.6850     18.9167      29.1950      10.28    194.8997    -6.6527      120.5071    200.8901  -8.4641      120.0885      0.01       0     639611      424158      215453          2
35120   33840      440    33840      440     285.5104      419.6241     18.9167      27.8576      8.94    194.8997    -6.6527      153.2474    197.8833  -7.5671      151.1493      0.01       83     225145      79341      145804          1
