coor, coor_h1, coor_h2, coor_l1, coor_l2, time begin(lst), end(lst), time begin(BT), end(BT), Length hour monra bg, mondec bg, mondistance bg, ra end, dec end, distance end, moonphase, gal num, star num, fieldN num, fieldS num, field priority
 1020   35740     2340    35740     2340     300.6135      398.3786     22.0833      28.6010      6.52    128.6256    13.6682      110.8930    131.5812  12.9896      113.7441      0.04       74     189937      67713      122224          1
 2060   32280     7780    32280     7780     276.7960      398.3786     20.5000      28.6055      8.11    128.6256    13.6682      87.1644    131.5812  12.9896      89.1144      0.04       1     509876      276034      233842          2
 3120    1840     4440     1840     4440     321.9192      398.3786     23.5000      28.5973      5.10    131.5812    12.9896      95.2362    134.5199  12.2780      98.1594      0.03       137     181615      64876      116739          1
 5320    4040     6640     4040     6640     344.4808      398.3786     25.0000      28.5932      3.59    131.5812    12.9896      75.0393    134.5199  12.2780      77.9869      0.03       12     188124      66214      121910          1
 6060     280    11780      280    11780     316.9067      398.3786     23.1667      28.5981      5.43    131.5812    12.9896      69.5985    134.5199  12.2780      71.6655      0.03       1     389087      219705      169382          1
 7420    6140     8740     6140     8740     4.5362      38.3786     26.3333      28.5895      2.26    131.5812    12.9896      55.4059    131.5812  12.9896      55.4059      0.03       22     313588      129743      183845          1
10060    4280    15780     4280    15780     357.0175      398.3786     25.8333      28.5907      2.76    131.5812    12.9896      52.4315    131.5812  12.9896      52.4315      0.03       56     287273      158027      129246          1
14060    8280    19780     8280    19780     37.1282      38.3786     28.5000      28.5834      0.08    131.5812    12.9896      47.4203    131.5812  12.9896      47.4203      0.03       155     159708      71519      88189          1
18060   12280    23780    12280    23780     266.7711      283.0643     19.8333      20.9196      1.09    128.6256    13.6682      59.4749    128.6256  13.6682      59.4749      0.04       237     134247      55375      78872          1
20220   18940    21540    18940    21540     266.7711      270.5331     19.8333      20.0841      0.25    128.6256    13.6682      69.9972    128.6256  13.6682      69.9972      0.04       123     103339      52680      50659          1
22060   16280    27780    16280    27780     266.7711      323.1750     19.8333      23.5936      3.76    128.6256    13.6682      78.8728    131.5812  12.9896      77.9888      0.04       147     149040      61114      87926          1
22320   21040    23640    21040    23640     266.7711      291.8389     19.8333      21.5045      1.67    128.6256    13.6682      89.3597    128.6256  13.6682      89.3597      0.04       107     117885      63150      54735          1
24420   23140    25740    23140    25740     266.7711      313.1446     19.8333      22.9249      3.09    128.6256    13.6682      108.0873    131.5812  12.9896      105.8028      0.04       46     164924      89439      75485          1
26060   20280    31780    20280    31780     266.7711      363.2858     19.8333      26.2676      6.43    128.6256    13.6682      96.6895    131.5812  12.9896      96.2054      0.04       34     230604      111607      118997          1
26620   25240    27940    25240    27940     266.7711      335.7062     19.8333      24.4290      4.60    128.6256    13.6682      126.2295    131.5812  12.9896      124.3317      0.04       16     352252      202088      150164          1
30060   24280    35780    24280    35780     266.7711      398.3786     19.8333      28.6072      8.77    128.6256    13.6682      106.0040    131.5812  12.9896      106.4171      0.04       3     525736      363965      161771          2
32920   31640    34240    31640    34240     266.7711      398.3786     19.8333      28.6072      8.77    128.6256    13.6682      140.8175    131.5812  12.9896      142.8237      0.04       24     374833      130445      244388          1
34060   28280     3780    28280     3780     266.7711      398.3786     19.8333      28.6072      8.77    128.6256    13.6682      102.1319    131.5812  12.9896      103.5229      0.04       0     639611      424158      215453          2
35120   33840      440    33840      440     281.8140      398.3786     20.8333      28.6043      7.77    128.6256    13.6682      126.4219    131.5812  12.9896      129.0858      0.04       83     225145      79341      145804          1
